 -20.000  -1.1224   0.08413   0.01098  -0.0863   0.9805   0.0139   2.8810  91.9057
 -19.950  -1.1200   0.08310   0.01019  -0.0876   0.9778   0.0140   3.1029  91.9145
 -19.900  -1.1177   0.08204   0.00936  -0.0888   0.9754   0.0140   3.2779  91.9227
 -19.850  -1.1162   0.08090   0.00842  -0.0902   0.9732   0.0140   3.4503  91.9300
 -19.800  -1.1146   0.07976   0.00748  -0.0915   0.9708   0.0140   3.6267  91.9368
 -19.750  -1.1115   0.07879   0.00679  -0.0927   0.9682   0.0140   3.8213  91.9446
 -19.700  -1.1084   0.07782   0.00610  -0.0940   0.9658   0.0140   4.0065  91.9520
 -19.650  -1.1056   0.07681   0.00536  -0.0953   0.9636   0.0141   4.1564  91.9588
 -19.600  -1.1035   0.07573   0.00450  -0.0966   0.9612   0.0141   4.3201  91.9646
 -19.550  -1.1007   0.07475   0.00378  -0.0979   0.9584   0.0141   4.5111  91.9706
 -19.500  -1.0969   0.07386   0.00321  -0.0991   0.9551   0.0141   4.7380  91.9768
 -19.450  -1.0932   0.07298   0.00263  -0.1003   0.9515   0.0141   4.9896  91.9826
 -19.400  -1.0901   0.07208   0.00203  -0.1014   0.9481   0.0141   5.2099  91.9877
 -19.350  -1.0879   0.07115   0.00134  -0.1025   0.9444   0.0142   5.4423  91.9920
 -19.300  -1.0854   0.07026   0.00072  -0.1036   0.9404   0.0142   5.7010  91.9962
 -19.250  -1.0824   0.06939   0.00012  -0.1047   0.9357   0.0142   6.0025  92.0036
 -19.200  -1.0836   0.06820  -0.00101  -0.1058   0.9315   0.0142   6.2563  92.0221
 -19.150  -1.0848   0.06702  -0.00211  -0.1068   0.9272   0.0143   6.5131  92.0384
 -19.100  -1.0855   0.06588  -0.00315  -0.1079   0.9233   0.0143   6.7517  92.0546
 -19.000  -1.0839   0.06400  -0.00465  -0.1098   0.9163   0.0144   7.1645  92.0897
 -18.950  -1.0829   0.06308  -0.00537  -0.1108   0.9133   0.0145   7.3391  92.1056
 -18.900  -1.0817   0.06210  -0.00615  -0.1118   0.9108   0.0145   7.4871  92.1206
 -18.850  -1.0788   0.06120  -0.00678  -0.1130   0.9088   0.0146   7.5999  92.1378
 -18.800  -1.0740   0.06032  -0.00732  -0.1145   0.9079   0.0146   7.6552  92.1569
 -18.750  -1.0673   0.05938  -0.00789  -0.1163   0.9087   0.0147   7.6103  92.1776
 -18.700  -1.0573   0.05827  -0.00858  -0.1191   0.9132   0.0147   7.3479  92.2011
 -18.650  -1.0460   0.05707  -0.00934  -0.1222   0.9204   0.0148   6.9257  92.2247
 -18.600  -1.0383   0.05613  -0.00991  -0.1242   0.9228   0.0149   6.7812  92.2428
 -18.550  -1.0300   0.05533  -0.01030  -0.1261   0.9239   0.0149   6.7140  92.2612
 -18.500  -1.0216   0.05459  -0.01064  -0.1279   0.9241   0.0150   6.7018  92.2789
 -18.450  -1.0137   0.05388  -0.01095  -0.1296   0.9229   0.0150   6.7760  92.2956
 -18.300  -1.0001   0.05215  -0.01171  -0.1323   0.9058   0.0151   7.7771  92.3338
 -18.250  -0.9991   0.05165  -0.01192  -0.1324   0.8988   0.0152   8.1750  92.3428
 -18.200  -0.9979   0.05119  -0.01208  -0.1325   0.8929   0.0152   8.5075  92.3525
 -18.150  -0.9962   0.05082  -0.01214  -0.1326   0.8869   0.0152   8.8452  92.3631
 -18.100  -0.9947   0.05045  -0.01218  -0.1325   0.8821   0.0152   9.1104  92.3738
 -18.050  -0.9929   0.05008  -0.01221  -0.1325   0.8781   0.0153   9.3277  92.3849
 -18.000  -0.9911   0.04972  -0.01225  -0.1326   0.8739   0.0153   9.5593  92.3962
 -17.950  -0.9895   0.04935  -0.01229  -0.1326   0.8695   0.0153   9.8030  92.4075
 -17.900  -0.9881   0.04897  -0.01235  -0.1325   0.8654   0.0154  10.0253  92.4185
 -17.850  -0.9868   0.04856  -0.01244  -0.1325   0.8628   0.0154  10.1658  92.4295
 -17.800  -0.9857   0.04813  -0.01256  -0.1326   0.8599   0.0154  10.3214  92.4401
 -17.750  -0.9845   0.04771  -0.01266  -0.1326   0.8568   0.0155  10.4902  92.4508
 -17.700  -0.9829   0.04735  -0.01270  -0.1326   0.8534   0.0155  10.6699  92.4623
 -17.650  -0.9810   0.04702  -0.01270  -0.1325   0.8499   0.0155  10.8635  92.4739
 -17.600  -0.9792   0.04668  -0.01271  -0.1325   0.8469   0.0156  11.0252  92.4853
 -17.550  -0.9773   0.04633  -0.01272  -0.1325   0.8450   0.0156  11.1252  92.4966
 -17.500  -0.9755   0.04598  -0.01274  -0.1325   0.8429   0.0156  11.2371  92.5077
