 -20.000  -0.6347   0.11877   0.06846  -0.1168   0.8801   0.0104   9.6578  90.2058
 -19.950  -0.6450   0.11638   0.06494  -0.1182   0.8791   0.0104   9.7175  90.2039
 -19.900  -0.6551   0.11405   0.06154  -0.1195   0.8780   0.0104   9.7805  90.2016
 -19.850  -0.6648   0.11180   0.05831  -0.1208   0.8769   0.0104   9.8473  90.1991
 -19.700  -0.6920   0.10545   0.04942  -0.1245   0.8738   0.0104  10.0261  90.1909
 -19.650  -0.7010   0.10337   0.04654  -0.1257   0.8733   0.0104  10.0599  90.1877
 -19.600  -0.7087   0.10147   0.04400  -0.1268   0.8725   0.0104  10.1011  90.1856
 -19.550  -0.7173   0.09943   0.04127  -0.1280   0.8719   0.0104  10.1414  90.1824
 -19.500  -0.7243   0.09764   0.03895  -0.1290   0.8710   0.0104  10.1893  90.1808
 -19.450  -0.7322   0.09572   0.03644  -0.1302   0.8702   0.0104  10.2360  90.1780
 -19.400  -0.7390   0.09398   0.03423  -0.1312   0.8693   0.0104  10.2891  90.1764
 -19.350  -0.7461   0.09221   0.03198  -0.1322   0.8684   0.0104  10.3432  90.1744
 -19.300  -0.7529   0.09048   0.02980  -0.1333   0.8674   0.0104  10.4000  90.1726
 -19.250  -0.7591   0.08885   0.02780  -0.1343   0.8664   0.0104  10.4611  90.1716
 -19.200  -0.7656   0.08716   0.02572  -0.1353   0.8653   0.0103  10.5225  90.1699
 -19.150  -0.7713   0.08560   0.02385  -0.1362   0.8642   0.0103  10.5901  90.1694
 -19.100  -0.7772   0.08401   0.02195  -0.1372   0.8629   0.0103  10.6604  90.1685
 -19.050  -0.7829   0.08245   0.02011  -0.1381   0.8617   0.0103  10.7351  90.1678
 -19.000  -0.7881   0.08097   0.01840  -0.1391   0.8603   0.0103  10.8176  90.1679
 -18.950  -0.7936   0.07945   0.01664  -0.1400   0.8588   0.0103  10.9038  90.1675
 -18.850  -0.8035   0.07661   0.01345  -0.1417   0.8566   0.0103  11.0298  90.1682
 -18.800  -0.8083   0.07521   0.01190  -0.1426   0.8559   0.0103  11.0689  90.1686
 -18.750  -0.8127   0.07388   0.01045  -0.1434   0.8552   0.0103  11.1120  90.1696
 -18.700  -0.8174   0.07252   0.00896  -0.1443   0.8544   0.0104  11.1579  90.1703
 -18.650  -0.8215   0.07126   0.00762  -0.1450   0.8536   0.0104  11.2079  90.1717
 -18.600  -0.8258   0.06997   0.00625  -0.1458   0.8526   0.0104  11.2610  90.1729
 -18.550  -0.8298   0.06874   0.00496  -0.1466   0.8517   0.0104  11.3177  90.1745
 -18.500  -0.8336   0.06752   0.00371  -0.1473   0.8507   0.0104  11.3774  90.1763
 -18.450  -0.8374   0.06632   0.00248  -0.1480   0.8496   0.0104  11.4396  90.1781
 -18.400  -0.8409   0.06517   0.00133  -0.1487   0.8485   0.0104  11.5050  90.1804
 -18.350  -0.8445   0.06401   0.00017  -0.1494   0.8473   0.0104  11.5728  90.1824
 -18.300  -0.8477   0.06292  -0.00089  -0.1500   0.8461   0.0104  11.6446  90.1850
 -18.250  -0.8511   0.06182  -0.00197  -0.1506   0.8448   0.0104  11.7210  90.1873
 -18.200  -0.8541   0.06079  -0.00294  -0.1512   0.8433   0.0104  11.8042  90.1903
 -18.150  -0.8573   0.05974  -0.00394  -0.1517   0.8418   0.0104  11.8920  90.1929
 -18.050  -0.8629   0.05777  -0.00576  -0.1527   0.8396   0.0104  12.0225  90.1990
 -18.000  -0.8656   0.05682  -0.00661  -0.1532   0.8390   0.0104  12.0576  90.2022
 -17.950  -0.8681   0.05589  -0.00744  -0.1536   0.8383   0.0104  12.0964  90.2056
 -17.900  -0.8707   0.05496  -0.00826  -0.1541   0.8376   0.0104  12.1389  90.2090
 -17.850  -0.8729   0.05409  -0.00899  -0.1544   0.8368   0.0105  12.1851  90.2128
 -17.800  -0.8753   0.05319  -0.00977  -0.1548   0.8360   0.0105  12.2346  90.2162
 -17.750  -0.8773   0.05237  -0.01044  -0.1552   0.8351   0.0105  12.2873  90.2204
 -17.700  -0.8794   0.05153  -0.01113  -0.1555   0.8341   0.0105  12.3427  90.2242
 -17.650  -0.8814   0.05071  -0.01179  -0.1558   0.8332   0.0105  12.4008  90.2282
 -17.600  -0.8830   0.04994  -0.01238  -0.1561   0.8321   0.0105  12.4610  90.2325
 -17.550  -0.8850   0.04915  -0.01300  -0.1563   0.8311   0.0105  12.5237  90.2365
 -17.500  -0.8865   0.04842  -0.01355  -0.1565   0.8299   0.0105  12.5889  90.2410
 -17.450  -0.8880   0.04770  -0.01408  -0.1567   0.8288   0.0105  12.6577  90.2456
 -17.400  -0.8898   0.04697  -0.01463  -0.1569   0.8275   0.0105  12.7315  90.2498
